number,values_0,values_1,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample,state
81,0.3087380721703128,0.3893482452478549,2024-12-11 11:24:39.862665,2024-12-11 11:25:21.199978,0 days 00:00:41.337313,0.8401823741878843,1.2487094782649284,0.028072382450783244,14,46,1628,1.702653126115556,2.1651625933197423,0.8397442379866147,COMPLETE
82,0.30293117021346283,0.3894360217020363,2024-12-11 11:25:21.200682,2024-12-11 11:26:03.399035,0 days 00:00:42.198353,0.7561915664994784,0.532436653891493,0.08678700176276755,45,39,1839,1.9239198352918359,2.877675953576954,0.7103840045592158,COMPLETE
83,0.3211218657679903,0.38444759100977266,2024-12-11 11:26:03.399753,2024-12-11 11:26:50.701711,0 days 00:00:47.301958,0.7018654305494444,0.914729137406538,0.027546872442843377,51,22,1575,0.3679421809748443,1.6818587066652315,0.5004140158320959,COMPLETE
84,0.23147353164551335,0.4165902338673976,2024-12-11 11:26:50.702427,2024-12-11 11:27:23.548678,0 days 00:00:32.846251,0.6989052719126465,0.9303900179802949,0.37061184910576345,23,21,1654,1.5789302118917725,1.6537350532044193,0.7322453413390344,COMPLETE
85,0.30583613866729065,0.3902190533942249,2024-12-11 11:27:23.549407,2024-12-11 11:28:04.794092,0 days 00:00:41.244685,0.720697790296403,0.8093315811066082,0.06604645857110905,10,19,1757,1.4123805721335894,2.584421158913776,0.5013256966079709,COMPLETE
86,0.3173491829064762,0.3853231176940618,2024-12-11 11:28:04.794829,2024-12-11 11:29:11.258200,0 days 00:01:06.463371,0.9444832431436972,1.0098138047265324,0.012225855590790244,65,17,1672,0.34509011958341024,2.9771470693866378,0.538373365915333,COMPLETE
87,0.305030040021777,0.395865495998296,2024-12-11 11:29:11.258977,2024-12-11 11:31:41.045915,0 days 00:02:29.786938,0.5500348538987799,1.011621203161554,0.0013443864885426555,27,15,1812,0.3455633171910444,0.749149797855325,0.560052955783584,COMPLETE
88,0.25379377241838574,0.4417476177313466,2024-12-11 11:31:41.046712,2024-12-11 11:32:13.101235,0 days 00:00:32.054523,0.6479054624004674,0.612374940646992,0.4490407352694521,1,17,1681,2.9695901374638654,2.957438811853035,0.5942075704390508,COMPLETE
89,0.155787037097515,0.5154814077099583,2024-12-11 11:32:13.102004,2024-12-11 11:32:48.753987,0 days 00:00:35.651983,0.94706585620562,0.117099599500738,0.5203396399143471,8,22,1591,0.4656478002322969,1.9417806999795533,0.5405339158929154,COMPLETE
90,0.2967420564819986,0.39186117802674036,2024-12-11 11:32:48.754798,2024-12-11 11:33:23.480744,0 days 00:00:34.725946,0.8249815350087218,0.6775713859579444,0.10825062980529077,17,12,1563,2.0446106892848253,0.9690311723642971,0.5602892183987431,COMPLETE
91,0.1424655881222497,0.5450831552811123,2024-12-11 11:33:23.481463,2024-12-11 11:33:56.820703,0 days 00:00:33.339240,0.6321869049153006,1.4160704232183143,0.7089309347779986,3,19,1724,0.637854814144016,2.0557016075038828,0.5136501908634342,COMPLETE
92,0.20620997022283277,0.44444130546324334,2024-12-11 11:33:56.821442,2024-12-11 11:34:26.428884,0 days 00:00:29.607442,0.6804921295320037,0.9475817291760308,0.5705309043117508,51,25,1518,2.83215621705321,1.863300868481082,0.666316197630277,COMPLETE
93,0.2768834682692615,0.39402056877957686,2024-12-11 11:34:26.429623,2024-12-11 11:34:59.516880,0 days 00:00:33.087257,0.8066009814290632,1.0856164493110292,0.15021111591152483,15,16,1678,2.6111965477141967,2.3604408488723645,0.7434091060591915,COMPLETE
94,0.27636126768080493,0.39801740430716476,2024-12-11 11:34:59.517617,2024-12-11 11:35:35.401003,0 days 00:00:35.883386,0.7394195823929263,1.2117470091546965,0.1817051412835406,61,17,1870,0.24408795888526583,2.2503503341753297,0.7765882156381596,COMPLETE
95,0.3122387539995629,0.3853570766437265,2024-12-11 11:35:35.401745,2024-12-11 11:36:20.480526,0 days 00:00:45.078781,0.6597200743882027,0.5104847849599499,0.044258673403258716,7,14,1792,2.2003250423437324,0.4093887490846888,0.5268300359479456,COMPLETE
96,0.313763354500615,0.38643254564628515,2024-12-11 11:36:20.481260,2024-12-11 11:37:02.391319,0 days 00:00:41.910059,0.8547043718756117,0.4477291934763331,0.01607767440563141,7,20,669,2.18815276785148,1.7200639110902645,0.6247489448341331,COMPLETE
97,0.3026715508710506,0.3922207169176533,2024-12-11 11:37:02.392127,2024-12-11 11:37:46.821247,0 days 00:00:44.429120,0.6044066630070979,0.34053311858762747,0.059092464451607526,5,21,1801,1.2174636293774743,0.49452216922470305,0.5289176266109878,COMPLETE
98,0.31022228070169844,0.38918140135123075,2024-12-11 11:37:46.821980,2024-12-11 11:38:07.381690,0 days 00:00:20.559710,0.6617692871236561,0.48705951231328326,0.07915243967275419,8,14,703,1.4356006208840242,1.0628988131480965,0.6300936486341748,COMPLETE
99,0.06742808570901919,0.790861349653547,2024-12-11 11:38:07.382491,2024-12-11 11:38:41.751714,0 days 00:00:34.369223,0.9179347885599651,0.7822569200557761,0.9460253374144633,7,38,1638,0.9266065105853483,2.110536844371451,0.508237670625074,COMPLETE
