number,values_0,values_1,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_lr,params_n_layers,params_neurons,state
89,0.4932487002066715,0.4066418227286297,2024-12-11 16:53:21.322102,2024-12-11 16:53:36.612260,0 days 00:00:15.290158,128,0.1,0.00025137167652025574,3,800,COMPLETE
90,0.5102763355504052,0.3954621361813471,2024-12-11 16:53:36.615664,2024-12-11 16:53:58.799151,0 days 00:00:22.183487,16,0.05,0.00034882237657202404,3,1400,COMPLETE
91,0.5187673903406506,0.3897011845133809,2024-12-11 16:53:58.800151,2024-12-11 16:54:22.211947,0 days 00:00:23.411796,16,0.05,0.0005710241673428301,3,1200,COMPLETE
92,0.5145737023411953,0.39344202634757425,2024-12-11 16:54:22.215585,2024-12-11 16:54:50.884899,0 days 00:00:28.669314,16,0.05,0.0005872800533571778,3,1300,COMPLETE
93,0.5026666557529975,0.3979946206289428,2024-12-11 16:54:50.888668,2024-12-11 16:55:23.331737,0 days 00:00:32.443069,16,0.0,0.00046865003745514574,3,1200,COMPLETE
94,0.5102619546642357,0.39513970454292385,2024-12-11 16:55:23.333919,2024-12-11 16:56:01.934890,0 days 00:00:38.600971,16,0.05,0.000587315253871621,3,1700,COMPLETE
95,0.5015563264595777,0.4009983808054172,2024-12-11 16:56:01.936668,2024-12-11 16:56:31.916260,0 days 00:00:29.979592,16,0.05,0.00045963633238870264,3,1500,COMPLETE
96,0.5177059521413215,0.393043399061936,2024-12-11 16:56:31.920322,2024-12-11 16:56:59.710466,0 days 00:00:27.790144,16,0.0,0.00047874707012595286,3,1300,COMPLETE
97,0.48197910662633603,0.4692001388493692,2024-12-11 16:56:59.714266,2024-12-11 16:57:19.527303,0 days 00:00:19.813037,16,0.4,0.0004794964759374081,3,1300,COMPLETE
98,0.46753947899909587,0.41919023288311463,2024-12-11 16:57:19.528111,2024-12-11 16:57:44.269697,0 days 00:00:24.741586,16,0.0,0.00022824443264995588,3,1700,COMPLETE
99,0.49829639971886835,0.40494478712459453,2024-12-11 16:57:44.272634,2024-12-11 16:58:17.273204,0 days 00:00:33.000570,16,0.05,0.0006675665004405884,3,1900,COMPLETE
